#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV2974	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV3081	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV1021	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV1175	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV726	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV4946	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Megasphaera	unclassified
ASV2652	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV284	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV7084	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified	unclassified	unclassified	unclassified
ASV6703	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified	unclassified	unclassified	unclassified
ASV7935	Bacteria	Actinobacteriota	Actinobacteria	unclassified	unclassified	unclassified	unclassified
ASV7865	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV1776	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV4076	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV5008	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV86	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV4548	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV4817	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV4256	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV1582	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV3905	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV845	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV5971	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV1847	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV1346	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV7847	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	unclassified
ASV7757	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	unclassified
ASV7210	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group	sulci
ASV7666	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group	sulci
ASV3981	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group	sulci
ASV7191	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group	sulci
ASV6736	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	unclassified
ASV4415	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV7780	Bacteria	Firmicutes	Bacilli	unclassified	unclassified	unclassified	unclassified
ASV7369	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV7495	Bacteria	Actinobacteriota	Actinobacteria	unclassified	unclassified	unclassified	unclassified
ASV2048	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	haemolyticus
ASV4556	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	haemolyticus
ASV7488	Bacteria	Actinobacteriota	Actinobacteria	unclassified	unclassified	unclassified	unclassified
ASV6932	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	unclassified	unclassified	unclassified
ASV6466	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV7979	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified	unclassified	unclassified	unclassified
ASV7425	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	unclassified	unclassified	unclassified
ASV7379	Bacteria	Actinobacteriota	Actinobacteria	unclassified	unclassified	unclassified	unclassified
ASV7193	Bacteria	Actinobacteriota	Actinobacteria	unclassified	unclassified	unclassified	unclassified
ASV6427	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV7338	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified	unclassified	unclassified	unclassified
ASV7662	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV5949	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV7439	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group	nodatum
ASV3727	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV5004	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	sanguinis
ASV7342	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified	unclassified
ASV5017	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unclassified	unclassified
ASV4781	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptostreptococcus	stomatis
ASV2055	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV2089	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV3409	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV2592	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV1660	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV5481	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV6015	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV6417	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV7587	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	wiggsiae
ASV5878	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	endodontalis
ASV6454	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	endodontalis
ASV6793	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV7608	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV7771	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales Incertae Sedis	Phocaeicola	abscessus
ASV8007	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	sinus
ASV677	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	unclassified
ASV6788	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified	unclassified
ASV7242	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified	unclassified
ASV7533	Bacteria	Actinobacteriota	Actinobacteria	unclassified	unclassified	unclassified	unclassified
ASV7306	Bacteria	Actinobacteriota	Actinobacteria	unclassified	unclassified	unclassified	unclassified
ASV6180	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified	unclassified
ASV7381	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified	unclassified
ASV7216	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV7794	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Mogibacterium	unclassified
ASV7889	Bacteria	Firmicutes	Bacilli	Lactobacillales	unclassified	unclassified	unclassified
ASV5127	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV7699	Bacteria	Firmicutes	Bacilli	Lactobacillales	unclassified	unclassified	unclassified
ASV7236	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV7732	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV5545	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	oris
ASV7373	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	oris
ASV7286	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	oris
ASV6394	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	oris
ASV4951	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	oris
ASV4562	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	oris
ASV7167	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pleuritidis
ASV4279	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	oris
ASV4943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	oris
ASV3386	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	salivae
ASV3479	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	salivae
ASV7049	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	salivae
ASV6898	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	citreum
ASV3164	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	salivae
ASV4573	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	salivae
ASV5670	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	unclassified
ASV3734	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV2589	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV3952	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	jejuni
ASV5056	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV4738	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV3425	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV2819	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV3354	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV5712	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV4331	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV1711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV4800	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV7974	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV8096	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified	unclassified
ASV7150	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	W5053	unclassified	unclassified
ASV5996	Bacteria	Bacteroidota	Bacteroidia	unclassified	unclassified	unclassified	unclassified
ASV7519	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified	unclassified	unclassified	unclassified
ASV1256	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV3211	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV4599	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV688	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV1143	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV1052	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV817	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	jejuni
ASV4880	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	oris
ASV4856	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	salivae
ASV5075	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV3989	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV3531	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV1840	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV4632	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV1746	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV7892	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptostreptococcus	stomatis
ASV3806	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV4868	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV2248	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV2961	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	aurantiaca
ASV3528	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	aurantiaca
ASV425	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	pacaensis
ASV968	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	pacaensis
ASV7843	Bacteria	Firmicutes	Bacilli	unclassified	unclassified	unclassified	unclassified
ASV6078	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	intermedia
ASV2921	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV4085	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
ASV4576	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
ASV7734	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV4952	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
ASV4047	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV2729	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV5985	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV1356	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV6348	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV6189	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	jejuni
ASV923	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	jejuni
ASV3060	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	jejuni
ASV1661	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	jejuni
ASV3226	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV7109	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	pasteri
ASV7616	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	unclassified	unclassified
ASV5798	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	jejuni
ASV2470	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	unclassified
ASV7453	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV5988	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	unclassified
ASV2439	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV1763	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV7235	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV5704	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV4341	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV1517	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV6695	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV5420	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV5543	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV3474	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV5752	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV6089	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
ASV7886	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
ASV6086	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
ASV7224	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
ASV6446	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
ASV5136	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
ASV4086	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
ASV3041	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
ASV4096	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV4752	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV6033	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV2539	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV3186	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV3014	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV2502	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV1642	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV3387	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV6361	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV5330	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV4895	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	scopos
ASV5377	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	scopos
ASV7089	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	scopos
ASV1652	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	scopos
ASV6534	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	scopos
ASV4770	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	scopos
ASV6406	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	scopos
ASV3225	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	fusca
